date,open,high,low,close,volume
2024-04-22 09:31:00-04:00,2897.75,2897.75,2895.05,2895.05,2681.0
2024-04-22 09:32:00-04:00,2888.49,2888.49,2874.68,2874.68,204.0
2024-04-22 09:33:00-04:00,2874.68,2874.68,2874.68,2874.68,0.0
2024-04-22 09:34:00-04:00,2878.46,2878.46,2878.46,2878.46,100.0
2024-04-22 09:35:00-04:00,2877.05,2880.29,2877.05,2880.29,200.0
2024-04-22 09:36:00-04:00,2887.14,2888.49,2885.88,2885.88,650.0
2024-04-22 09:37:00-04:00,2889.79,2889.79,2889.79,2889.79,175.0
2024-04-22 09:38:00-04:00,2889.79,2889.79,2889.79,2889.79,0.0
2024-04-22 09:39:00-04:00,2889.79,2889.79,2889.79,2889.79,0.0
2024-04-22 09:40:00-04:00,2889.79,2889.79,2889.79,2889.79,0.0
2024-04-22 09:41:00-04:00,2889.79,2889.79,2889.79,2889.79,0.0
2024-04-22 09:42:00-04:00,2889.72,2889.72,2889.38,2889.38,405.0
2024-04-22 09:43:00-04:00,2889.38,2889.38,2889.38,2889.38,0.0
2024-04-22 09:44:00-04:00,2889.49,2889.49,2889.49,2889.49,160.0
2024-04-22 09:45:00-04:00,2889.77,2889.77,2889.0,2889.0,347.0
2024-04-22 09:46:00-04:00,2889.0,2889.0,2889.0,2889.0,0.0
2024-04-22 09:47:00-04:00,2889.0,2889.0,2889.0,2889.0,0.0
2024-04-22 09:48:00-04:00,2894.28,2894.28,2893.34,2893.34,300.0
2024-04-22 09:49:00-04:00,2897.95,2897.95,2897.95,2897.95,100.0
2024-04-22 09:50:00-04:00,2897.95,2897.95,2897.95,2897.95,0.0
2024-04-22 09:51:00-04:00,2897.95,2897.95,2897.95,2897.95,0.0
2024-04-22 09:52:00-04:00,2897.95,2897.95,2897.95,2897.95,0.0
2024-04-22 09:53:00-04:00,2897.62,2897.62,2886.59,2886.6,358.0
2024-04-22 09:54:00-04:00,2894.41,2894.41,2894.41,2894.41,200.0
2024-04-22 09:55:00-04:00,2891.0,2891.0,2891.0,2891.0,100.0
2024-04-22 09:56:00-04:00,2890.58,2890.58,2890.57,2890.58,100.0
2024-04-22 09:57:00-04:00,2891.34,2891.58,2891.33,2891.57,300.0
2024-04-22 09:58:00-04:00,2893.62,2893.62,2891.14,2891.92,702.0
2024-04-22 09:59:00-04:00,2888.38,2890.06,2888.38,2890.06,200.0
2024-04-22 10:00:00-04:00,2890.21,2890.21,2887.89,2887.9,500.0
2024-04-22 10:01:00-04:00,2887.9,2887.9,2887.9,2887.9,0.0
2024-04-22 10:02:00-04:00,2887.9,2887.9,2887.9,2887.9,0.0
2024-04-22 10:03:00-04:00,2887.9,2887.9,2887.9,2887.9,0.0
2024-04-22 10:04:00-04:00,2887.82,2888.79,2887.82,2888.79,200.0
2024-04-22 10:05:00-04:00,2888.95,2892.94,2888.47,2888.47,699.0
2024-04-22 10:06:00-04:00,2888.39,2888.39,2888.38,2888.39,100.0
2024-04-22 10:07:00-04:00,2888.39,2888.39,2888.39,2888.39,0.0
2024-04-22 10:08:00-04:00,2887.4,2888.44,2887.4,2888.44,200.0
2024-04-22 10:09:00-04:00,2884.14,2886.92,2884.03,2886.91,300.0
2024-04-22 10:10:00-04:00,2886.91,2886.91,2886.91,2886.91,0.0
2024-04-22 10:11:00-04:00,2886.91,2886.91,2886.91,2886.91,0.0
2024-04-22 10:12:00-04:00,2885.43,2885.43,2882.91,2882.91,355.0
2024-04-22 10:13:00-04:00,2882.91,2882.91,2882.91,2882.91,0.0
2024-04-22 10:14:00-04:00,2885.12,2885.38,2882.84,2882.84,300.0
2024-04-22 10:15:00-04:00,2884.12,2884.89,2882.84,2882.84,300.0
2024-04-22 10:16:00-04:00,2880.45,2880.45,2880.15,2880.15,200.0
2024-04-22 10:17:00-04:00,2880.15,2880.15,2880.15,2880.15,0.0
2024-04-22 10:18:00-04:00,2881.36,2881.36,2881.35,2881.36,100.0
2024-04-22 10:19:00-04:00,2882.45,2882.46,2882.45,2882.45,300.0
2024-04-22 10:20:00-04:00,2880.66,2880.67,2880.66,2880.66,200.0
2024-04-22 10:21:00-04:00,2880.66,2880.66,2880.66,2880.66,0.0
2024-04-22 10:22:00-04:00,2880.74,2880.74,2880.74,2880.74,200.0
2024-04-22 10:23:00-04:00,2880.81,2881.6,2880.75,2881.6,300.0
2024-04-22 10:24:00-04:00,2879.76,2880.88,2879.46,2879.46,1321.0
2024-04-22 10:25:00-04:00,2878.99,2878.99,2878.98,2878.99,200.0
2024-04-22 10:26:00-04:00,2878.68,2878.68,2874.19,2874.19,800.0
2024-04-22 10:27:00-04:00,2875.01,2875.83,2875.01,2875.22,626.0
2024-04-22 10:28:00-04:00,2875.54,2875.54,2875.54,2875.54,100.0
2024-04-22 10:29:00-04:00,2875.16,2879.3,2875.15,2879.3,500.0
2024-04-22 10:30:00-04:00,2876.54,2879.26,2876.54,2879.26,477.0
2024-04-22 10:31:00-04:00,2881.0,2881.0,2881.0,2881.0,100.0
2024-04-22 10:32:00-04:00,2881.0,2881.0,2881.0,2881.0,0.0
2024-04-22 10:33:00-04:00,2881.0,2881.0,2881.0,2881.0,0.0
2024-04-22 10:34:00-04:00,2881.0,2881.0,2881.0,2881.0,0.0
2024-04-22 10:35:00-04:00,2881.0,2881.0,2881.0,2881.0,0.0
2024-04-22 10:36:00-04:00,2881.0,2881.0,2881.0,2881.0,0.0
2024-04-22 10:37:00-04:00,2882.52,2884.97,2882.14,2882.14,500.0
2024-04-22 10:38:00-04:00,2886.21,2886.21,2886.21,2886.21,120.0
2024-04-22 10:39:00-04:00,2883.05,2883.05,2876.36,2876.37,985.0
2024-04-22 10:40:00-04:00,2879.77,2879.77,2879.01,2879.01,326.0
2024-04-22 10:41:00-04:00,2879.01,2879.01,2879.01,2879.01,0.0
2024-04-22 10:42:00-04:00,2879.01,2879.01,2879.01,2879.01,0.0
2024-04-22 10:43:00-04:00,2879.01,2879.01,2879.01,2879.01,0.0
2024-04-22 10:44:00-04:00,2879.01,2879.01,2879.01,2879.01,0.0
2024-04-22 10:45:00-04:00,2879.01,2879.01,2879.01,2879.01,0.0
